"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","mturkcode","Q13","Q86","Q85_1","Q85_2","Q85_3","Q85_4","Hot","Q84_1","Q84_2","Q84_3","Q84_4","hungry","Q83_1","Q83_2","Q83_3","Q83_4","full","Q82_1","Q82_2","Q82_3","Q82_4","cold","Q57","food1","food2","food3","food4","food5","fill1","fill2","fill3","fill4","fill5","Q42","Q44","Q46","Q48","Q50","Q73","thirsty","hungry.0","tired","Q51","Q42.0","Q35","Q41","Q2","Q3","Q4","Q6","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q35.0","DO_BR_FL_35","DO_BL_choices_food","LocationLatitude","LocationLongitude","LocationAccuracy","state","condition","pref_warmth","pref_food","filter_$"
"R_12wZXxANHvqflrz","Default Response Set","Anonymous","","","24.247.47.188","0",2015-12-04 12:32:44,2015-12-04 12:32:59,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","","","","-1",1,2,NA,NA,0
"R_2uDrC7ARDGZX6hz","Default Response Set","Anonymous","","","73.8.31.144","0",2015-12-04 13:14:36,2015-12-04 13:15:01,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_1OdQPK0Et9QVvSF","Default Response Set","Anonymous","","","70.15.23.143","0",2015-12-04 13:39:52,2015-12-04 13:40:09,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_zSAl8YMxPHsMhZD","Default Response Set","Anonymous","","","73.46.73.170","0",2015-12-04 12:26:36,2015-12-04 12:31:22,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","","","","-1",1,2,NA,NA,0
"R_3hhFNSMGVyavlwM","Default Response Set","Anonymous","","","108.5.246.7","0",2015-12-04 12:30:37,2015-12-04 12:30:47,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","","","","-1",1,2,NA,NA,0
"R_NXy6l8Z1s5IQKrf","Default Response Set","Anonymous","","","204.27.27.2","0",2015-12-04 12:35:04,2015-12-04 12:43:30,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_1rAlKdUc74diBaO","Default Response Set","Anonymous","","","74.8.119.71","0",2015-12-04 12:38:08,2015-12-04 12:38:53,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","","","","-1",1,2,NA,NA,0
"R_1GCdcQ5PEbZtUiZ","Default Response Set","Anonymous","","","68.37.205.86","0",2015-12-04 12:40:42,2015-12-04 12:44:25,0,"942110",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",7.493,7.493,65.471,1,"My eyes are watering and the tears are freezing to my face.  It is so cold I feel like my face is going to fall off.  The wind feels like a tiny sword slashing against me.  My body would feel miserable and I wonder if it is worse to freeze to death or be urned alive.  I would probably move a lot at first and then slow right down to nothing.",1,8,9,8,9,1,1,3,8,8,9,1,8,9,1,9,1,2,3,4,5,1,2,9,1,2,45,1,NA,NA,NA,NA,1,NA,NA,"cold","Q57|Q50|Q48|food4|Q46|food3|food5|food2|fill5|fill2|fill3|Q42|fill1|food1|Q44|fill4","","","-1",1,2,5.6,7,0
"R_21gICKDPUfSjF6X","Default Response Set","Anonymous","","","67.86.179.255","0",2015-12-04 12:40:21,2015-12-04 12:44:12,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_wSEkFfLkh5n32X7","Default Response Set","Anonymous","","","68.32.245.224","0",2015-12-04 12:41:21,2015-12-04 12:47:40,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_1j7cqfpjgaqDN1F","Default Response Set","Anonymous","","","108.189.110.216","0",2015-12-04 12:29:48,2015-12-04 12:30:13,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_25XczvLt6yugw6H","Default Response Set","Anonymous","","","174.59.141.217","0",2015-12-04 12:44:49,2015-12-04 12:50:32,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","","","","-1",1,2,NA,NA,0
"R_21vuvdV4ormE81F","Default Response Set","Anonymous","","","76.77.232.227","0",2015-12-04 12:55:43,2015-12-04 12:55:50,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_3I3H6eXHP1hlwGQ","Default Response Set","Anonymous","","","74.105.138.17","0",2015-12-04 12:49:51,2015-12-04 12:50:11,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","","","","-1",1,2,NA,NA,0
"R_3p3ExZd3vz4LodW","Default Response Set","Anonymous","","","66.63.96.174","0",2015-12-04 12:51:07,2015-12-04 12:51:49,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","","","","-1",1,2,NA,NA,0
"R_2dlT1dhrAmyaEYA","Default Response Set","Anonymous","","","68.114.102.55","0",2015-12-04 13:14:18,2015-12-04 13:15:06,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_3DoP993PkRuLIgc","Default Response Set","Anonymous","","","104.34.88.182","0",2015-12-04 12:40:45,2015-12-04 18:36:53,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",2.213,2.213,68.208,1,"I would feel stiff",1,7,NA,2,NA,NA,NA,4,3,NA,6,NA,4,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cold","Q57|fill3|Q46|fill5|food3|food1|fill2|Q44|Q50|fill4|fill1|food2|Q48|food5|Q42|food4","","","-1",1,2,2.66666666666667,4.5,0
"R_2YtvsZn1ddd4s7Y","Default Response Set","Anonymous","","","99.60.172.91","0",2015-12-04 14:28:41,2015-12-04 14:29:23,0,"",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warmth","","","","-1",1,1,NA,NA,0
"R_27H8yFYT4mkdcCp","Default Response Set","Anonymous","","","209.6.205.173","0",2015-12-04 12:26:32,2015-12-04 12:29:16,1,"991858",1,1,NA,NA,NA,NA,"",3.47,3.47,69.491,1,"My stomach would probably be growling. I would feel low in energy. I wouldn't  move around a lot. I would be miserable. I would not like it. I would want to seek out food.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,4,7,3,6,7,3,6,3,8,7,7,3,3,7,7,1,6,7,6,6,1,7,7,1,1,26,2,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food1|Q42|fill2|Q46|Q44|food4|food3|Q48|fill4|food2|fill1|fill5|Q50|food5|fill3","42.401901245117","-71.119300842285","-1",2,2,5.4,5.4,1
"R_1eKNjQxn1woS5wS","Default Response Set","Anonymous","","","24.15.171.133","0",2015-12-04 12:26:53,2015-12-04 12:29:54,1,"894678",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",8.825,8.825,61.819,1,"I would have trouble breathing.  I would feel shameful and regret what I just ate.  I couldn't stop thinking about how much pressure was being applied to my abdomen...it would be horrible.  I would feel gluttonous, but also uniquely American.  Then I thin I would feel somewhat proud that I could afford all of this delicious food.",NA,NA,NA,NA,"",1,6,2,1,1,4,9,3,5,2,9,4,9,3,1,3,1,6,2,8,6,1,9,9,1,1,33,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|fill1|Q50|Q48|food3|fill3|food5|Q42|food1|fill5|fill4|food4|Q46|fill2|Q44|food2","41.735107421875","-88.044700622559","-1",2,1,4,2.8,1
"R_3e95d6sUgNh7ARN","Default Response Set","Anonymous","","","162.220.124.96","0",2015-12-04 12:27:14,2015-12-04 12:30:10,1,"985695",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.132,1.132,64.174,1,"I would probably be feeling like I had eaten too much. I would also be feeling tired, like I didn't want to do much or move around a lot. I would be feeling like I would want to lay down. I would definitely be regretting eating quite so much. I would be knd of upset with myself for eating so much to feel quite so full.",NA,NA,NA,NA,"",1,4,2,4,3,1,8,9,2,2,8,2,8,9,7,9,1,8,5,8,3,1,6,7,1,2,25,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|fill1|fill3|Q44|food4|Q48|Q46|food3|fill4|fill5|food2|food1|Q50|fill2|food5|Q42","37.462493896484","-105.78040313721","-1",2,1,7,2.8,1
"R_3kN6Hdf0FxjVUqU","Default Response Set","Anonymous","","","70.193.11.75","0",2015-12-04 12:27:07,2015-12-04 12:30:14,1,"923482",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.116,1.116,64.342,1,"I would be thinking about no more food, and my body would feel bloated and stuffed. I probably would lean back against the wall and relax so I don't burst from feeling so full",NA,NA,NA,NA,"",1,1,1,1,1,1,9,9,1,5,1,9,9,9,5,9,1,6,8,1,1,1,9,9,1,1,23,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|fill2|Q48|Q46|Q44|food2|fill3|Q50|food4|Q42|fill5|food3|food1|fill4|food5|fill1","35.22770690918","-80.843902587891","-1",2,1,8.2,1,1
"R_296LDj1AKZPvHge","Default Response Set","Anonymous","","","184.99.231.176","0",2015-12-04 12:26:59,2015-12-04 12:30:26,1,"955403",1,1,NA,NA,NA,NA,"",8.218,8.218,64.846,1,"I would feel very weak and sluggish. I'd probably be thinking about food, or trying to force myself not to think about food. My stomach would hurt.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,7,3,9,9,1,2,5,7,3,9,2,5,5,6,5,1,7,6,5,5,1,5,7,1,2,33,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food3|fill1|fill5|Q46|fill4|fill3|food5|food1|Q50|Q44|Q42|Q48|food4|food2|fill2","39.708999633789","-105.09100341797","-1",2,2,4.6,5.8,1
"R_2du3KgG2RYr8nDw","Default Response Set","Anonymous","","","216.188.251.90","0",2015-12-04 12:27:13,2015-12-04 12:30:37,1,"980816",1,1,NA,NA,NA,NA,"",3.347,67.352,67.974,2,"If I am very hungry, my body is weak and I may be even feeling faint. My stomach is growling. Almost anything sounds good to eat to me right now.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,1,9,9,9,1,9,9,1,7,1,5,1,4,5,7,5,1,9,9,1,2,38,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill1|food5|Q48|Q44|fill3|food1|fill4|food3|Q42|Q50|food4|food2|fill2|Q46|fill5","30.30419921875","-97.685699462891","-1",2,2,4.6,1,1
"R_3KJWBLCEKcJpsIm","Default Response Set","Anonymous","","","73.9.138.157","0",2015-12-04 12:26:43,2015-12-04 12:30:40,1,"916680",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.146,1.146,139.253,1,"I feel heavy. I want to go to sleep. I Want to stop eating and rest. I feel good  though.",NA,NA,NA,NA,"",1,9,9,9,9,7,8,7,1,9,9,9,4,1,8,1,1,5,9,4,5,1,8,9,1,1,29,1,NA,NA,1,NA,NA,NA,1,"Full","Q57|food5|food1|fill3|food4|Q42|food3|Q44|Q46|Q50|fill1|food2|fill4|Q48|fill5|fill2","41.813003540039","-87.65599822998","-1",2,1,4.6,8.6,1
"R_2OI8UYAJCeqKmlv","Default Response Set","Anonymous","","","99.122.60.15","0",2015-12-04 12:27:06,2015-12-04 12:30:48,1,"975924",1,1,NA,NA,NA,NA,"",7.836,7.836,66.101,1,"My stomach would rumble and hurt from being so hungry. I would feel very weak, with no energy to do anything. All I can think about is when I can eat next. It would consume my thoughts and I would be unable to think about anything else",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,8,8,7,8,2,2,7,2,8,8,2,8,2,8,8,1,8,8,5,5,1,8,8,1,2,52,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food4|food1|fill4|food3|Q50|fill2|fill3|Q48|Q42|Q44|Q46|fill1|food2|food5|fill5","34.148300170898","-84.140403747559","-1",2,2,5.6,6.6,1
"R_3EGViWxydxKtWXC","Default Response Set","Anonymous","","","64.62.219.165","0",2015-12-04 12:27:37,2015-12-04 12:31:00,1,"970958",1,1,NA,NA,NA,NA,"",0.957,0.957,61.841,1,"I would be thinking about what I would be eating next, which would be difficult because everything sounds so good, and even though at the time I may think I was actually starving, I know that my eyes would be far bigger than my stomach. My stomach would pobably hurt more than growl, and I'd be more likely to be whiny and tired.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,3,1,7,9,1,9,5,1,9,1,1,5,9,9,9,1,7,3,6,4,1,7,7,1,1,20,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill5|food5|food4|Q42|fill1|food2|Q50|Q44|fill4|food1|fill2|food3|fill3|Q46|Q48","37.515502929688","-121.89619445801","-1",2,2,6.6,4.2,1
"R_3nAixUIXniQrH0H","Default Response Set","Anonymous","","","24.140.88.149","0",2015-12-04 12:26:44,2015-12-04 12:31:14,1,"902315",1,1,NA,NA,NA,NA,"",5.728,76.265,83.175,6,"I'd be thinking about what to make to eat, what i have available. If maybe I should go somewhere to satisfy my hunger because instant gratification is not soon enough. My mouth gets dry and I feel the empty pit of my stomach.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,5,9,9,9,9,2,1,1,1,9,9,9,9,9,9,1,8,9,3,6,1,9,9,1,1,49,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill1|Q42|food4|Q46|fill3|food2|Q48|food1|food3|fill4|fill2|food5|fill5|Q44|Q50","40.807693481445","-81.972999572754","-1",2,2,9,8.2,1
"R_21ErtYb6YelKOjV","Default Response Set","Anonymous","","","76.106.87.0","0",2015-12-04 12:28:04,2015-12-04 12:31:17,1,"984314",1,1,NA,NA,NA,NA,"",0.98,0.98,67.019,1,"It's like your stomach is collapsing in on itself. Your breathing becomes more shallow, and you always seem to have a funny taste in your mouth. And you just can't stop salivating. Swallowing the spit makes you feel like throwing up.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,8,1,1,1,9,1,1,1,6,9,9,9,9,8,1,4,5,1,3,1,9,9,1,2,26,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q50|Q46|fill1|Q42|fill3|fill4|Q48|Q44|food5|food1|food4|food3|fill2|fill5|food2","38.625198364258","-76.877998352051","-1",2,2,8.8,4,1
"R_27vDmeXUO0yBzOL","Default Response Set","Anonymous","","","24.59.119.125","0",2015-12-04 12:27:45,2015-12-04 12:31:46,1,"981481",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",3.057,6.947,65.602,2,"I'd probably be slightly regretting my decision to eat so much, but I'd also be satisfied and happy about the food that I ate. I'd move slowly and carefully because it would be a little uncomfortable, but the feeling would pass in time. I'd likely sit or ay down for a bit and let myself settle.",NA,NA,NA,NA,"",1,8,9,5,9,2,8,2,1,1,4,4,5,8,6,9,1,5,5,6,4,1,7,7,1,1,22,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|food2|fill2|food5|Q50|Q46|food4|Q44|Q42|fill3|fill4|fill5|food3|Q48|fill1|food1","43.089202880859","-76.025001525879","-1",2,1,6.4,6.6,1
"R_8BUDoyjh45GukqB","Default Response Set","Anonymous","","","99.60.232.78","0",2015-12-04 12:29:02,2015-12-04 12:31:54,1,"953068",1,1,NA,NA,NA,NA,"",0.834,0.834,65.887,1,"To be very hungry isn't a very good thing. When I am very hungry, I feel a myriad of things. Most notably, I feel weak. I act annoyed among other things. When you're very hungry, you're also willing to pay a lot more to eat, which is bad for the wallet.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,6,1,5,5,9,4,7,5,4,7,5,7,6,6,6,1,5,5,3,5,1,6,5,1,1,24,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|fill3|food1|Q50|Q42|food3|food4|food2|food5|fill4|fill1|Q44|Q48|Q46|fill5|fill2","38.701202392578","-90.366996765137","-1",2,2,6,5.2,1
"R_3J9MkYmmTvBmtBz","Default Response Set","Anonymous","","","74.196.123.97","0",2015-12-04 12:27:03,2015-12-04 12:32:13,1,"961596",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",9.253,9.253,120.64,1,"If I were very full I would feel uncomfortable and sluggish. I would be a little irritable and have some regret that I ate so much. My body would feel bloated and all I would want to do is lay down.",NA,NA,NA,NA,"",1,4,4,3,3,4,3,7,6,6,4,4,4,4,4,4,1,7,4,7,4,1,7,8,1,2,26,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|fill1|food3|fill2|food4|Q44|Q42|food1|food2|Q50|Q46|food5|fill5|fill4|fill3|Q48","32.231292724609","-95.295799255371","-1",2,1,4,3.6,1
"R_2Vf5rVfYloYpa68","Default Response Set","Anonymous","","","71.145.198.107","0",2015-12-04 12:28:25,2015-12-04 12:32:23,1,"930637",1,1,NA,NA,NA,NA,"",3.93,3.93,73.029,1,"It is uncomfortable. I am starting to feel a little light headed. I really want to eat. I need to go to the store or get some fast food as soon as possible. I am 52 years old and I use to be able to go without food for longer periods of time. I NEED FOOD OW>",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,7,8,8,8,8,2,8,2,1,9,4,8,8,8,9,1,6,8,6,4,1,7,9,1,1,52,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|food1|Q50|food4|fill2|food2|fill3|Q48|Q46|fill5|food5|Q42|Q44|fill1|fill4|food3","36.819396972656","-119.75859832764","-1",2,2,7.4,7.8,1
"R_3kobNqRE1SZzqCw","Default Response Set","Anonymous","","","76.188.74.77","0",2015-12-04 12:28:26,2015-12-04 12:32:48,1,"936205",1,1,NA,NA,NA,NA,"",7.94,7.94,63.228,1,"When I get really hungry I start to get shaky and cranky. I would be thinking that I need to get some food into my system. Ideally, I would like a whole meal like salad and pasta.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,5,5,1,9,9,8,1,5,5,9,9,9,3,9,1,5,5,5,3,1,8,8,1,2,39,1,NA,NA,NA,NA,NA,1,1,"Hunger","Q57|food5|food2|Q44|Q48|food3|Q42|fill5|fill2|fill4|food1|food4|fill1|fill3|Q50|Q46","41.385299682617","-82.019500732422","-1",2,2,7.8,5.8,1
"R_1jVdBOgiqqozZCZ","Default Response Set","Anonymous","","","66.191.216.101","0",2015-12-04 12:28:18,2015-12-04 12:33:10,1,"952688",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",3.708,3.708,86.955,1,"I drank way too much beer. My pants button feels like it's about to pop. My head hurts even. I take off my belt and unfasten my pants button. I need to pee.",NA,NA,NA,NA,"",1,9,1,9,9,9,9,1,1,2,9,9,9,9,1,9,1,7,8,7,4,1,9,9,1,1,59,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|fill4|food4|food2|Q44|Q48|food1|Q46|Q50|fill1|fill5|fill3|food5|food3|Q42|fill2","35.589996337891","-82.558097839355","-1",2,1,7.4,7.4,1
"R_3nvYaXs6WYBksJV","Default Response Set","Anonymous","","","69.179.132.188","0",2015-12-04 12:26:53,2015-12-04 12:33:16,1,"907318",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",5.751,5.751,108.611,1,"I would be thinking wht did I eat so much. I like the feeling of being full and it makes me feel satisfied. I usualy feel tired and in need of a nap when I eat too much. I like to sit down and give the food some time to digest before getting up to do anyting.",NA,NA,NA,NA,"",1,9,7,9,5,9,6,5,6,1,7,1,9,9,6,9,1,2,3,2,5,1,9,9,1,1,38,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|Q50|fill5|Q44|food4|food3|Q42|Q46|fill2|fill1|fill3|food1|food5|fill4|Q48|food2","38.802200317383","-90.626998901367","-1",2,1,6.8,7.8,1
"R_2TzwenAlWesRgFb","Default Response Set","Anonymous","","","184.89.76.190","0",2015-12-04 12:26:50,2015-12-04 12:33:23,1,"954362",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",11.796,11.796,72.961,1,"If I am full then I would be able to concentrate on my work.  I would feel satisfied.  I would not think about food but about what I am doing at the present.",NA,NA,NA,NA,"",1,1,9,9,1,1,1,9,9,1,9,9,9,1,9,9,1,4,3,5,5,1,6,7,1,2,54,1,1,NA,NA,NA,NA,NA,1,"Full","Q57|food2|food5|fill2|Q46|fill1|fill4|food1|food3|fill5|Q42|food4|fill3|Q50|Q44|Q48","28.016998291016","-80.673599243164","-1",2,1,7.4,4.2,1
"R_qKgTFKjsofKQO0F","Default Response Set","Anonymous","","","108.171.131.168","0",2015-12-04 12:30:55,2015-12-04 12:33:38,1,"953166",1,1,NA,NA,NA,NA,"",0.863,0.863,64.735,1,"I would feel my stomach growling and aching.  I would have trouble focusing on anything else because I would be thinking about food and when I would get to eat again.  I would be cranky with others because I was hangry (hungry angry).  I would struggle todo much active stuff, since I was so hungry.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,2,8,7,2,2,8,7,2,2,8,1,7,8,8,9,1,2,3,4,7,1,7,8,1,1,37,1,NA,NA,NA,1,NA,NA,1,"Hunger","Q57|Q44|fill2|Q48|fill3|Q42|fill1|food4|food5|food1|food3|food2|Q50|Q46|fill5|fill4","42.015197753906","-87.990097045898","-1",2,2,6.6,4.2,1
"R_OOuwJW2rbnl97fH","Default Response Set","Anonymous","","","173.56.103.65","0",2015-12-04 12:27:19,2015-12-04 12:33:51,1,"951829",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",2.25,237.674,240.024,27,"This immediately takes me back to this last Thanksgiving. As usual there was a ton of food on t he table and most of it was absolutely delicious. I thought I would be reasonable but I wasn't and I ended up feeling so full. It's an extremely uncomfortable eeling and there is not much you can do other than wait for it to go away. You can also obviously try to go for a walk or exercise a little but when you feel like a beached whale the thought of running around is not so appealing. Every time it happens to e I also feel very stupid and wonder how I let myself go that  far. I'm not even such a glutton so it's almost a mystery to me, but it sure ain't no fun to feel like you've swallowed a beach ball.",NA,NA,NA,NA,"",1,7,8,3,4,6,9,5,5,1,9,7,9,5,7,9,1,5,5,3,4,1,9,9,1,2,56,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|fill1|food5|food2|Q42|fill2|Q44|fill3|food3|fill5|food1|food4|Q46|Q48|fill4|Q50","40.625198364258","-73.945701599121","-1",2,1,7.4,5.6,1
"R_3PLEFzmbxg8ttLG","Default Response Set","Anonymous","","","208.95.137.180","0",2015-12-04 12:29:32,2015-12-04 12:33:51,1,"974688",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",5.065,5.065,112.212,1,"I am actually FULL. I just ate lunch.  I feel satisfied and a bit sleepy. I also feel like I should get up and take a walk or something.  I feel like this day is never going to end.",NA,NA,NA,NA,"",1,1,1,1,9,1,1,1,1,4,9,1,5,9,1,9,1,3,1,5,7,1,9,9,1,2,32,1,NA,NA,NA,1,NA,NA,1,"Full","Q57|food1|food2|fill5|Q42|fill2|food3|Q44|Q46|fill4|fill3|food5|fill1|Q50|food4|Q48","41.214004516602","-86.426200866699","-1",2,1,5,2.6,1
