"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","mturkcode","Q13","Q86","Q84_1","Q84_2","Q84_3","Q84_4","hungry","Q43","Q83_1","Q83_2","Q83_3","Q83_4","full","Q47","Q48_1","Q48_2","Q48_3","Q48_4","Q49","Q44","Q45_1","Q45_2","Q45_3","Q45_4","Q46","Q57","food1","food2","food3","food4","food5","fill1","fill2","fill3","fill4","fill5","Q239","Q240","Q241","Q242","Q243","Q244","Q245","Q246","Q247","Q248","Q249","Q73","thirsty","hungry.0","tired","Q51","Q42","Q35","Q41","Q2","Q3","Q4","Q6","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q35.0","DO_BR_FL_35","DO_BR_FL_41","DO_BR_FL_39","DO_BL_choices_now","DO_BL_Choices_general","LocationLatitude","LocationLongitude","LocationAccuracy","condition","nowgeneral","choice_now","choice_general","choice","filter_$"
"R_3315jBo9mYJWDmx","Default Response Set","Anonymous","","","76.167.44.190","0",2015-12-10 14:55:57,2015-12-10 15:00:13,1,"990855",1,1,0,0,114.612,0,"Being hungry, I'd probably be moody but I'd try to not show it. I'd head to the fridge or pantry ASAP, though, or the nearest Panda Express.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,7,8,8,3,2,5,5,8,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,6,4,1,3,5,1,1,29,1,NA,NA,1,NA,NA,NA,1,"Hunger","","choices_now","Q57|fill2|food3|food5|fill3|fill5|fill4|food4|food2|food1|fill1","","33.928894042969","-116.48809814453","-1",1,1,5.6,NA,5.6,1
"R_x9N5uAh5fZ8jTwJ","Default Response Set","Anonymous","","","68.108.154.92","0",2015-12-10 15:07:19,2015-12-10 15:12:18,1,"936513",1,1,1.461,69.907,70.543,7,"I am extremely hungry. I can actually hear my stomach grumble at this moment, which just makes the pain worse. I feel like I can't even concentrate on anything, since all I feel is emptiness. I am tired because of this and it is very difficult to concentrte.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,5,9,4,9,9,1,2,8,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,6,3,1,8,9,1,1,29,1,NA,NA,NA,1,NA,NA,1,"Hunger","","choices_now","Q57|food2|fill4|fill5|food1|food5|fill2|food3|food4|fill3|fill1","","36.144302368164","-115.27940368652","-1",1,1,7.2,NA,7.2,1
"R_cCSSzRDa2cYJUNX","Default Response Set","Anonymous","","","174.64.18.228","0",2015-12-10 15:13:50,2015-12-10 15:16:52,1,"969091",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,0.825,61.564,82.266,5,"I would be using a small car. Not really thinking of anything. Make these trips all the time. Very boring trip, I zone out put some music on and just mechanically drive,",1,8,2,2,7,3,3,6,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,6,8,2,1,8,9,1,2,20,1,NA,NA,NA,1,NA,NA,1,"FL_41","Control1","choices_now","Q57|food2|food4|fill1|food5|fill5|food1|food3|fill4|fill2|fill3","","30.399993896484","-91.145401000977","-1",3,1,4.4,NA,4.4,1
"R_2rBeMx7VDPmtfTe","Default Response Set","Anonymous","","","50.161.146.159","0",2015-12-10 15:37:31,2015-12-10 15:43:46,1,"991762",1,NA,NA,NA,NA,NA,"",1,0,0,243.203,0,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,4,6,3,3,7,4,5,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,5,4,1,6,4,1,1,26,1,NA,NA,NA,1,NA,NA,1,"Full","","choices_now","Q57|food4|food2|fill4|fill5|food3|fill2|fill3|food1|fill1|food5","","37.670303344727","-121.01689910889","-1",2,1,4.6,NA,4.6,1
"R_6ikrw6ZdOGnm4A9","Default Response Set","Anonymous","","","68.5.139.57","0",2015-12-10 13:23:47,2015-12-10 13:27:05,0,"997441",1,1,2.85,9.776,73.721,3,"My brain would insist I was hungry and I would keep thinking about food.  My stomach would rumble and cause some discomfort.  I'd probably be cranky and snappish until I went and actually got food.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,4,8,6,8,2,4,3,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,2,3,1,9,7,1,2,32,1,NA,1,NA,1,NA,NA,NA,"Hunger","","choices_now","Q57|food5|fill2|fill3|food4|fill1|food3|food2|fill5|food1|fill4","","","","-1",1,1,5.6,NA,5.6,1
"R_AMu8BXar2evgde9","Default Response Set","Anonymous","","","72.9.28.126","0",2015-12-10 13:18:07,2015-12-10 13:23:07,0,"938677",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,3.978,3.978,152.433,1,"I'm going to head to New York City. Because I don't like driving in New York, I'll take the bus. While on the bus, I'll check the places I would like to see, including the Empire State Building, the 911 site, and the Statue of Liberty. I'll also take a re line tour bus to help get around and same on cab fair. Plus, I'll get to see more sights that way. Because it's Christmas, if there is enough time, I'd like to go down to Rockefeller Center and see the Christmas tree.",1,3,7,7,3,7,5,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,3,4,1,8,8,1,2,43,1,NA,NA,NA,1,NA,NA,NA,"FL_41","Control1","choices_now","Q57|fill1|food3|food4|fill2|fill5|fill3|food1|food5|fill4|food2","","","","-1",3,1,5.4,NA,5.4,1
"R_12zf9siSUHR4H8d","Default Response Set","Anonymous","","","71.101.205.188","0",2015-12-10 13:33:24,2015-12-10 13:41:32,0,"984617",1,NA,NA,NA,NA,NA,"",1,6.619,121.038,121.331,2,"I would be thinking about how long this feeling would last. My body would feel tired and worn out. I would probably just sit around and not do a whole lot. I would also worry and fret about how many calories I had for the next few hours.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,1,1,4,1,9,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,8,1,9,9,1,1,21,1,NA,NA,NA,1,NA,NA,NA,"Full","","choices_now","Q57|fill1|food1|food3|food4|food2|fill3|fill4|fill5|food5|fill2","","","","-1",2,1,1.6,NA,1.6,1
"R_1k2j7tKHSvDy1Sa","Default Response Set","Anonymous","","","71.244.30.17","0",2015-12-10 13:35:57,2015-12-10 13:50:22,0,"981300",1,1,6.09,6.09,90.371,1,"I would be thinking about eating an animal style double double from in n out burger with animal style fries. My stomach would be growling. I would be very eager to go out and buy it even though he nearest in n out is 10 minutes away,",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,9,1,9,9,1,1,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,7,4,1,9,9,1,1,19,1,NA,1,NA,NA,NA,NA,NA,"Hunger","","choices_now","Q57|food3|fill1|food4|fill2|food2|fill3|food1|food5|fill5|fill4","","","","-1",1,1,5.8,NA,5.8,1
"R_w16cZK6LqthvwXf","Default Response Set","Anonymous","","","207.244.79.139","0",2015-12-10 13:39:43,2015-12-10 13:45:47,0,"890110",1,1,13.155,13.155,85.808,1,"I will be very weak and slow. I cannot do any task if i am hungry. I will find something to eat before doing some things.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,9,1,9,9,9,9,9,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,5,6,1,6,8,1,2,30,1,NA,NA,NA,1,NA,NA,NA,"Hunger","","choices_now","Q57|food3|fill2|food5|food4|food1|food2|fill3|fill1|fill4|fill5","","","","-1",1,1,7.4,NA,7.4,1
"R_DSt9zVLLLY8x5oR","Default Response Set","Anonymous","","","50.165.101.227","0",2015-12-10 13:38:17,2015-12-10 13:45:16,0,"985756",1,1,5.073,5.073,117.373,1,"I'm pretty hungry right now.  I feel tired and drained, and I think it's because I haven't taken the time to eat today.  I mostly just want to sit here in this chair, but I really need to eat and to do that, I have to go out shopping.  I'm getting hunger ains, big time, and my head is sort of achey, too...",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,5,9,5,5,4,5,1,5,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,3,5,1,5,7,1,2,64,1,NA,NA,NA,1,NA,NA,NA,"Hunger","","choices_now","Q57|food1|fill2|fill5|fill1|food3|food2|food4|food5|fill3|fill4","","","","-1",1,1,5.6,NA,5.6,1
"R_1LuPPeuAWFZNoB7","Default Response Set","Anonymous","","","68.190.248.125","0",2015-12-10 13:45:26,2015-12-10 13:46:59,0,"",1,1,0.901,64.142,64.147,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","choices_now","Q57|food1|food2|fill3|food3|fill4|food4|food5|fill2|fill5|fill1","","","","-1",1,1,NA,NA,NA,1
"R_rkCA4RCHKSITxzb","Default Response Set","Anonymous","","","74.65.207.150","0",2015-12-10 13:40:37,2015-12-10 13:52:28,0,"901233",1,1,1.093,1.093,79.331,1,"I get hungry typically at night.  It's not too uncomfortable usually, but sometimes it is.  I think: what is open at this hour? How much money do I have? What, when, and where did I eat last?",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,7,1,2,8,9,9,1,7,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,5,1,7,9,1,1,25,1,NA,NA,NA,1,NA,NA,NA,"Hunger","","choices_now","Q57|food1|food3|fill5|food4|food5|fill1|fill2|food2|fill3|fill4","","","","-1",1,1,5.4,NA,5.4,1
"R_3GDKrWTzwDu2GUz","Default Response Set","Anonymous","","","199.38.155.10","0",2015-12-10 13:50:30,2015-12-10 13:56:15,0,"994426",1,NA,NA,NA,NA,NA,"",1,10.202,116.364,120.985,3,"I am sitting here and I am so full.  I just ate Thanksgiving dinner and I had way to much to eat.  My pants feels snug and I feel bloated.  I am on the coach and I don't want to get up.  I should go out for a walk and get some exercise.  I feel gross and  want to just lay here and sleep.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,3,1,3,1,7,2,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,7,8,1,9,9,1,1,50,1,NA,NA,NA,1,NA,NA,NA,"Full","","choices_now","Q57|fill3|food2|fill1|fill2|food4|food3|food1|fill4|fill5|food5","","","","-1",2,1,1.8,NA,1.8,1
"R_pAF8nqubaxsh3Sp","Default Response Set","Anonymous","","","72.78.181.174","0",2015-12-10 14:12:52,2015-12-10 14:17:56,0,"",1,1,1.285,10.642,97.63,2,"I'd probably be very irritable. I'd be thinking about what I want to prepare as quickly as possible, and not worried too much about calories. I'd probably feel very alert, for me that's how I get. Feeling hungry sometimes is a good feeling.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,9,9,9,9,9,1,9,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunger","","choices_now","Q57|fill5|food2|fill1|fill3|food4|food1|food5|fill2|fill4|food3","","","","-1",1,1,9,NA,9,1
"R_2aE68XzaBU2IaZD","Default Response Set","Anonymous","","","98.193.123.69","0",2015-12-10 14:17:18,2015-12-10 14:20:38,0,"971506",1,1,0.729,91.488,93.366,5,"I personally hate feeling hungry. You feel low on energy, you feel sluggish. Sometimes you even get that headache that comes with the hunger pains. I couldn't help from envisioning all kinds of delicious food. I sometimes act irritable when I am hungry. Lke I just want to be left alone until I can find myself something.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,8,7,2,9,1,2,5,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,3,5,1,7,9,1,1,27,1,NA,NA,NA,1,NA,NA,NA,"Hunger","","choices_now","Q57|food4|fill2|food5|fill5|fill4|fill1|food2|food3|fill3|food1","","","","-1",1,1,5.4,NA,5.4,1
"R_1GTB9dxO3AKRAPv","Default Response Set","Anonymous","","","45.59.213.34","0",2015-12-10 13:18:04,2015-12-10 13:20:25,1,"927804",1,1,0.002,45.6,69.988,3,"I would be thinking about food nonstop.   I  would be fantasizing about my next meal.  I would cycle through the options in my mind and would be evaluating which one would be the best option.  I would probably be very cranky until I was able to eat.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,3,4,3,7,6,4,5,6,1,6,7,6,4,1,6,9,1,1,32,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q245|Q241|Q243|Q249|Q244|Q246|Q248|Q242|Q247|Q240","34.011901855469","-118.46820068359","-1",1,2,NA,4,4,0
"R_2cpx06Fm9ZY3t6E","Default Response Set","Anonymous","","","75.140.243.38","0",2015-12-10 13:18:08,2015-12-10 13:20:47,1,"940745",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,8.215,8.215,62.982,1,"i would play with my star wars action set.  i would fantasize that i was one of the characters.  i would feel brave and excited while trying to save the universe.  it would be a lot of playing with that set.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,9,9,1,9,1,1,9,9,1,7,7,2,4,1,7,6,1,1,47,1,NA,NA,NA,1,NA,NA,1,"FL_41","control2","Choices_general","","Q239|Q247|Q242|Q244|Q249|Q241|Q248|Q246|Q240|Q245|Q243","32.570205688477","-97.131301879883","-1",3,2,NA,5.8,5.8,0
"R_2wMRqUGwUZbusih","Default Response Set","Anonymous","","","174.99.59.79","0",2015-12-10 13:18:44,2015-12-10 13:21:01,1,"950639",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,8.489,61.198,61.702,2,"I would go to chicago, I would want to fly on a plane, I would be excited, I would be planning, I would want to meet new people, I would want to go to high energy places, I would want to try new things,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,9,5,1,1,9,1,5,1,1,5,5,5,5,1,9,9,1,2,20,1,NA,NA,NA,1,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q244|Q249|Q245|Q246|Q242|Q247|Q248|Q243|Q241|Q240","35.848007202148","-78.700401306152","-1",3,2,NA,5,5,0
"R_27CBxMpI9DkxUNP","Default Response Set","Anonymous","","","204.14.14.18","0",2015-12-10 13:18:41,2015-12-10 13:21:49,1,"999676",1,1,1.214,12.951,81.973,2,"Being very hungry would be a terrible experience. It all begins mentally...first you realize that it has been a long time since you have ate and soon that's all that's on your mind. Then, before you know it your stomach begins to cramp up, and begins to mke gruggling sounds. No matter what I'm currently involved in, the only thing on my mind will be food.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,8,3,3,1,7,5,5,1,5,3,6,5,1,7,7,1,1,28,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q249|Q244|Q246|Q242|Q248|Q243|Q240|Q247|Q245|Q241","40.291793823242","-77.002197265625","-1",1,2,NA,3.6,3.6,0
"R_XzTPyA5kQne9NQZ","Default Response Set","Anonymous","","","72.240.137.174","0",2015-12-10 13:19:07,2015-12-10 13:22:14,1,"891883",1,1,1.777,1.777,75.083,1,"Stomach rumbling, feeling very empty. The point of feeling like puking absolutely nothing out because it's so empty that the only thing to get rid of is air and fluid",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,7,2,3,3,3,8,2,8,1,7,3,3,4,1,7,7,1,1,20,1,NA,NA,1,NA,NA,NA,1,"Hunger","","Choices_general","","Q239|Q241|Q240|Q243|Q245|Q244|Q247|Q242|Q246|Q249|Q248","41.575500488281","-83.684700012207","-1",1,2,NA,4.8,4.8,0
"R_1QmWwf3MrCIXLUj","Default Response Set","Anonymous","","","71.235.198.251","0",2015-12-10 13:19:29,2015-12-10 13:22:18,1,"930681",1,1,0.896,0.896,88.862,1,"When I am very hungry, I cannot stop thinking about food, and how nice it would be to have some food right now. My body does not feel very well when I am hungry. My stomach really hurts, and, if the feeling is especially severe, my mental state is affecte - I cannot concentrate and feel light-headed. My actions would be less efficient than usual - I would not feel purposeful or useful.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,4,4,4,4,5,6,5,7,1,6,7,6,5,1,6,8,1,1,25,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q249|Q241|Q240|Q243|Q247|Q242|Q246|Q245|Q244|Q248","42.7958984375","-71.056999206543","-1",1,2,NA,4.6,4.6,0
"R_3RrWShEdfblrKAk","Default Response Set","Anonymous","","","8.29.210.2","0",2015-12-10 13:19:38,2015-12-10 13:22:38,1,"927864",1,1,2.551,3.278,66.078,2,"Being very hungry, all I would be able to think about is food.  My stomach would feel like it is tightening, to the point of being painful.  My head would start to throb and my mood would decline rather quickly.  I would be short with people around me, beng only concerned about the pain in my stomach and head.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,9,9,1,8,8,2,2,2,1,7,7,7,5,1,9,8,1,2,27,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q247|Q249|Q242|Q244|Q241|Q245|Q240|Q243|Q246|Q248","40.079803466797","-75.285499572754","-1",1,2,NA,4.6,4.6,0
"R_4IbnscUzh01B7Q9","Default Response Set","Anonymous","","","198.236.192.195","0",2015-12-10 13:19:33,2015-12-10 13:23:03,1,"964340",1,NA,NA,NA,NA,NA,"",1,3.024,3.024,86.087,1,"I hate being super full. I always feel horrible, my stomach hurts, I dont want to do anything, and I get very sleepy. I often get a little grumpy when I am full as well. I always tell myself to not make myself so full, but I really love food so I just kee eating until I am about to burst. It really isnt that fun and you'd think I would have learned by now.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,9,1,9,9,1,9,3,8,1,9,9,4,6,1,9,9,1,2,24,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q244|Q247|Q242|Q240|Q243|Q245|Q248|Q249|Q241|Q246","45.388397216797","-122.59449768066","-1",2,2,NA,5.8,5.8,0
"R_PGNT8DT6uqJKFNL","Default Response Set","Anonymous","","","75.172.126.89","0",2015-12-10 13:20:20,2015-12-10 13:25:10,1,"982334",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1.434,1.434,99.741,1,"I would be heading out of town which would take time due to traffic, unless I use a different entrance on to the freeway, and avoid going through down town.  I would then proceed east to Spokane, Wa, where I have many dear friends.  I would be used to traeling this way as I have done so hundreds of times.  I would look forward to seeing my friends and seeing the old town where I lived most of my life.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,5,7,5,8,5,1,9,9,1,2,5,3,2,1,9,9,1,2,57,1,NA,NA,NA,1,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q244|Q248|Q249|Q241|Q240|Q245|Q246|Q247|Q242|Q243","47.449905395508","-122.35859680176","-1",3,2,NA,6.6,6.6,0
"R_1rkRmuKZHfRuZ5H","Default Response Set","Anonymous","","","216.47.63.72","0",2015-12-10 13:18:36,2015-12-10 13:25:13,1,"954401",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,4.99,4.99,147.684,1,"I would be going to Portland OR.  I would take the greyhound because its more of an adventure.I'd update my social media with all the cool things I was seeing. It would be rather exciting. I couldn't wait to get there and explore the city. Maybe I'd look or art museums or good pubs. I'd try to get tickets to a football match if I could.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,9,1,9,9,9,9,1,9,1,1,1,1,5,1,9,9,1,1,31,1,NA,NA,NA,1,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q245|Q240|Q249|Q246|Q242|Q247|Q243|Q241|Q244|Q248","47.577896118164","-114.73149871826","-1",3,2,NA,5.8,5.8,0
"R_1MMKa0YEW84DFCW","Default Response Set","Anonymous","","","73.192.253.140","0",2015-12-10 13:18:07,2015-12-10 13:25:16,1,"893841",1,1,7.703,110.75,112.094,2,"I would start to imagine the taste of my favorite foods, and salivate over the thought of it. My stomach would have that dull ache, and food would be at the forefront of my mind. I would think of all the various foods I'd like to eat as my stomach groans nd churns painfully, yearning for sustenance.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,9,5,7,6,1,2,2,7,9,1,9,6,3,4,1,6,8,1,1,28,1,NA,NA,NA,1,NA,NA,1,"Hunger","","Choices_general","","Q239|Q246|Q241|Q244|Q248|Q242|Q240|Q243|Q247|Q245|Q249","36.819396972656","-119.75859832764","-1",1,2,NA,6.2,6.2,0
"R_1ozN4tFPCVuaS9j","Default Response Set","Anonymous","","","38.106.224.147","0",2015-12-10 13:22:11,2015-12-10 13:25:59,1,"894220",1,NA,NA,NA,NA,NA,"",1,4.108,4.108,69.756,1,"I imagine that I am very full. My stomach is starting to hurt from how full I feel. I am getting drowsy and groggy because of all the food in my stomach. I am starting to feel acid reflux. I feel ugly and uncomfortable as my gut pushes against the shirt ad waistband. It is downtright unpleasant.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,1,3,8,3,7,3,2,1,3,3,6,5,1,9,9,1,1,32,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q244|Q242|Q246|Q248|Q240|Q247|Q249|Q245|Q243|Q241","41.922393798828","-87.652397155762","-1",2,2,NA,2.4,2.4,0
"R_3GdNcZ9jMWrkfRe","Default Response Set","Anonymous","","","67.221.142.207","0",2015-12-10 13:19:06,2015-12-10 13:26:16,1,"989679",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1.282,163.15,165.084,8,"I remember playing with my dinosaur toys, especially after Jurassic Park came out. I used to setup little display scenes with them like museum displays. I thought about how the animals would act if they were real. I remember feeling happy because I loved nimals and learning about them, and it was also relaxing because I would have a tv show on about animals while I played.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,1,7,1,6,7,2,1,8,1,3,2,4,6,1,6,8,1,1,28,1,NA,NA,NA,1,NA,NA,1,"FL_41","control2","Choices_general","","Q239|Q245|Q240|Q249|Q247|Q242|Q243|Q246|Q241|Q244|Q248","33.700897216797","-97.162902832031","-1",3,2,NA,4.8,4.8,0
"R_1LhtlPrSlGdeyAz","Default Response Set","Anonymous","","","75.13.136.184","0",2015-12-10 13:22:52,2015-12-10 13:26:42,1,"921957",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1.387,1.387,112.529,1,"I would be going to Milwaukee, Wi, to see family that I have living there. I would most likely be driving my own car as it is a relatively quick trip from St. Louis, and I can usually get there on one tank of gas. I would be thinking about how great it wold be to see all my family there and the good times we are going to have. I would just be driving, listening to music to pass the time, or a book on tape that I got for the trip.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,9,9,9,1,1,1,1,1,1,3,5,1,5,1,9,9,1,1,33,1,NA,NA,NA,1,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q249|Q244|Q240|Q242|Q248|Q246|Q243|Q247|Q245|Q241","38.564697265625","-90.535697937012","-1",3,2,NA,9,9,0
"R_Xojp85NVKKYwpsB","Default Response Set","Anonymous","","","70.119.118.229","0",2015-12-10 13:23:55,2015-12-10 13:27:25,1,"997934",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1.22,8.341,83.039,2,"i am driving to denver from dallas.  it is a long trip and i am driving alone in my car.  i have my music and refreshments ready for the trip.  i will also have time to just think as i drive.  i will be as safe as possible and enjoy the scenery.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,6,7,4,5,5,5,4,6,1,5,5,4,5,1,7,8,1,1,39,1,NA,1,NA,NA,NA,NA,1,"FL_41","Control1","Choices_general","","Q239|Q243|Q247|Q242|Q248|Q240|Q241|Q249|Q246|Q244|Q245","33.085601806641","-96.611503601074","-1",3,2,NA,5,5,0
"R_eEu4WAHQqHId733","Default Response Set","Anonymous","","","205.172.173.250","0",2015-12-10 13:21:23,2015-12-10 13:28:03,1,"961884",1,NA,NA,NA,NA,NA,"",1,3.701,3.701,128.131,1,"My stomach is completely full; I feel sated. I also feel lethargic, a little tired and sleepy. I'm content just sitting in this comfortable chair and have no desire to get up and doing anything; at least for some time. It's not an especially good feeling o be this full.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,8,8,8,1,5,3,9,9,1,7,7,6,3,1,7,8,1,1,61,1,NA,NA,NA,1,NA,NA,1,"Full","","Choices_general","","Q239|Q242|Q246|Q244|Q247|Q249|Q243|Q245|Q241|Q248|Q240","28.173706054688","-80.599700927734","-1",2,2,NA,8.4,8.4,0
"R_egGu3jHbItyTt6x","Default Response Set","Anonymous","","","198.0.213.230","0",2015-12-10 13:25:09,2015-12-10 13:28:37,1,"995505",1,1,0.729,0.729,87.164,1,"When I am very hungry I feel like my brain functions a lot slower. I would lose energy and will need to look around and try to find something to fill myself up",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,2,8,2,2,8,6,2,2,1,3,7,3,5,1,7,8,1,1,24,1,NA,1,NA,NA,NA,NA,1,"Hunger","","Choices_general","","Q239|Q248|Q241|Q244|Q240|Q249|Q247|Q245|Q242|Q243|Q246","37.316192626953","-121.93330383301","-1",1,2,NA,5.6,5.6,0
